TimePST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
10:56 AM,66.0,57.9,75,30.15,10.0,ENE,4.6,-,N/A,,Scattered Clouds,60,2015-10-07 17:56:00
11:56 AM,66.9,57.9,73,30.14,10.0,NNE,4.6,-,N/A,,Scattered Clouds,30,2015-10-07 18:56:00
12:56 PM,72.0,55.9,57,30.12,10.0,NW,9.2,-,N/A,,Scattered Clouds,320,2015-10-07 19:56:00
1:56 PM,73.0,57.0,57,30.11,10.0,WNW,13.8,-,N/A,,Mostly Cloudy,300,2015-10-07 20:56:00
2:56 PM,69.1,55.9,63,30.11,10.0,West,21.9,-,N/A,,Mostly Cloudy,280,2015-10-07 21:56:00
3:56 PM,66.9,55.9,68,30.11,10.0,WNW,24.2,-,N/A,,Mostly Cloudy,290,2015-10-07 22:56:00
4:56 PM,66.0,55.0,68,30.10,10.0,West,21.9,-,N/A,,Mostly Cloudy,280,2015-10-07 23:56:00
5:56 PM,64.0,55.0,73,30.09,10.0,WNW,21.9,-,N/A,,Mostly Cloudy,290,2015-10-08 00:56:00
6:56 PM,62.1,55.0,78,30.10,10.0,WNW,19.6,-,N/A,,Mostly Cloudy,290,2015-10-08 01:56:00
7:56 PM,61.0,55.0,81,30.12,10.0,WNW,13.8,-,N/A,,Mostly Cloudy,290,2015-10-08 02:56:00
8:56 PM,60.1,55.0,83,30.13,10.0,WNW,18.4,-,N/A,,Mostly Cloudy,290,2015-10-08 03:56:00
9:56 PM,59.0,54.0,83,30.14,10.0,West,17.3,-,N/A,,Scattered Clouds,280,2015-10-08 04:56:00
10:56 PM,59.0,54.0,83,30.13,10.0,WNW,9.2,-,N/A,,Scattered Clouds,290,2015-10-08 05:56:00
11:56 PM,61.0,55.0,81,30.12,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-10-08 06:56:00


12:56 AM,62.1,55.0,78,30.10,10.0,SE,4.6,-,N/A,,Mostly Cloudy,130,2015-10-08 07:56:00
1:56 AM,60.1,55.0,83,30.10,10.0,WNW,5.8,-,N/A,,Mostly Cloudy,290,2015-10-08 08:56:00
2:56 AM,60.1,55.0,83,30.10,10.0,West,4.6,-,N/A,,Mostly Cloudy,280,2015-10-08 09:56:00
3:56 AM,60.1,54.0,80,30.08,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-10-08 10:56:00
4:56 AM,59.0,54.0,83,30.09,10.0,SSE,3.5,-,N/A,,Scattered Clouds,160,2015-10-08 11:56:00
5:56 AM,59.0,53.1,81,30.09,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-10-08 12:56:00
6:56 AM,61.0,55.0,81,30.09,10.0,ESE,3.5,-,N/A,,Scattered Clouds,110,2015-10-08 13:56:00
7:56 AM,61.0,54.0,78,30.09,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-10-08 14:56:00
8:56 AM,64.0,57.0,78,30.11,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-10-08 15:56:00
9:56 AM,64.9,59.0,81,30.11,10.0,ENE,3.5,-,N/A,,Mostly Cloudy,70,2015-10-08 16:56:00
10:56 AM,68.0,60.1,76,30.10,10.0,NE,3.5,-,N/A,,Mostly Cloudy,40,2015-10-08 17:56:00
11:56 AM,69.1,60.1,73,30.09,10.0,NNE,4.6,-,N/A,,Mostly Cloudy,20,2015-10-08 18:56:00
12:56 PM,71.1,61.0,70,30.08,10.0,NNE,4.6,-,N/A,,Mostly Cloudy,20,2015-10-08 19:56:00
1:56 PM,79.0,57.0,47,30.07,10.0,NW,12.7,-,N/A,,Mostly Cloudy,320,2015-10-08 20:56:00
2:56 PM,79.0,51.1,38,30.05,10.0,WNW,19.6,-,N/A,,Mostly Cloudy,290,2015-10-08 21:56:00
3:56 PM,75.0,54.0,48,30.05,10.0,WNW,18.4,-,N/A,,Mostly Cloudy,290,2015-10-08 22:56:00
4:56 PM,72.0,53.1,51,30.04,10.0,WNW,18.4,-,N/A,,Mostly Cloudy,290,2015-10-08 23:56:00
5:56 PM,72.0,54.0,53,30.04,10.0,WNW,15.0,-,N/A,,Mostly Cloudy,300,2015-10-09 00:56:00
6:56 PM,66.9,53.1,61,30.04,10.0,WNW,16.1,-,N/A,,Mostly Cloudy,290,2015-10-09 01:56:00
7:56 PM,64.0,53.1,67,30.04,10.0,WNW,20.7,-,N/A,,Mostly Cloudy,290,2015-10-09 02:56:00
8:56 PM,63.0,53.1,70,30.05,10.0,WNW,12.7,-,N/A,,Mostly Cloudy,300,2015-10-09 03:56:00
9:56 PM,63.0,53.1,70,30.05,10.0,NW,5.8,-,N/A,,Mostly Cloudy,310,2015-10-09 04:56:00
10:56 PM,63.0,53.1,70,30.06,10.0,WNW,9.2,-,N/A,,Scattered Clouds,290,2015-10-09 05:56:00
11:56 PM,62.1,54.0,75,30.06,10.0,WNW,8.1,-,N/A,,Scattered Clouds,290,2015-10-09 06:56:00


12:56 AM,61.0,53.1,75,30.06,10.0,WNW,6.9,-,N/A,,Scattered Clouds,290,2015-10-09 07:56:00
1:56 AM,60.1,55.0,83,30.07,10.0,WNW,15.0,-,N/A,,Scattered Clouds,300,2015-10-09 08:56:00
2:56 AM,59.0,51.1,75,30.08,10.0,WNW,10.4,-,N/A,,Partly Cloudy,290,2015-10-09 09:56:00
3:56 AM,57.0,52.0,83,30.08,10.0,West,10.4,-,N/A,,Partly Cloudy,280,2015-10-09 10:56:00
4:56 AM,57.9,53.1,84,30.08,10.0,WNW,12.7,-,N/A,,Partly Cloudy,290,2015-10-09 11:56:00
5:56 AM,57.0,53.1,87,30.09,10.0,WNW,4.6,-,N/A,,Partly Cloudy,300,2015-10-09 12:56:00
6:56 AM,57.0,53.1,87,30.09,10.0,South,4.6,-,N/A,,Partly Cloudy,180,2015-10-09 13:56:00
7:56 AM,61.0,51.1,70,30.10,10.0,ESE,5.8,-,N/A,,Partly Cloudy,120,2015-10-09 14:56:00
8:56 AM,62.1,50.0,65,30.09,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-10-09 15:56:00
9:56 AM,66.0,52.0,60,30.09,10.0,East,4.6,-,N/A,,Partly Cloudy,80,2015-10-09 16:56:00
10:56 AM,66.9,55.9,68,30.09,10.0,WNW,18.4,23.0,N/A,,Partly Cloudy,290,2015-10-09 17:56:00
11:04 AM,66.2,55.4,68,30.09,10.0,WNW,16.1,-,N/A,,Partly Cloudy,300,2015-10-09 18:04:00
11:56 AM,66.0,55.0,68,30.08,10.0,WNW,18.4,-,N/A,,Partly Cloudy,300,2015-10-09 18:56:00
12:56 PM,77.0,46.9,34,30.07,10.0,WNW,15.0,-,N/A,,Partly Cloudy,300,2015-10-09 19:56:00
1:56 PM,77.0,46.9,34,30.05,10.0,NW,10.4,-,N/A,,Partly Cloudy,310,2015-10-09 20:56:00
2:56 PM,77.0,50.0,39,30.03,10.0,WNW,12.7,-,N/A,,Partly Cloudy,290,2015-10-09 21:56:00
3:56 PM,75.9,53.1,45,30.02,10.0,West,21.9,25.3,N/A,,Partly Cloudy,270,2015-10-09 22:56:00
4:56 PM,75.0,55.9,51,30.01,10.0,West,18.4,-,N/A,,Partly Cloudy,270,2015-10-09 23:56:00
5:56 PM,69.1,57.9,68,30.00,10.0,West,20.7,-,N/A,,Scattered Clouds,270,2015-10-10 00:56:00
6:37 PM,64.4,60.8,88,30.00,10.0,West,21.9,-,N/A,,Scattered Clouds,280,2015-10-10 01:37:00
6:56 PM,64.9,60.1,84,30.00,10.0,West,19.6,26.5,N/A,,Scattered Clouds,280,2015-10-10 01:56:00
7:56 PM,64.0,60.1,87,30.01,10.0,West,13.8,-,N/A,,Partly Cloudy,280,2015-10-10 02:56:00
8:56 PM,63.0,61.0,93,30.01,10.0,WNW,5.8,-,N/A,,Partly Cloudy,300,2015-10-10 03:56:00
9:56 PM,63.0,60.1,90,30.01,10.0,WNW,8.1,-,N/A,,Partly Cloudy,300,2015-10-10 04:56:00
10:56 PM,62.1,60.1,93,30.01,10.0,West,9.2,-,N/A,,Partly Cloudy,270,2015-10-10 05:56:00
11:45 PM,62.6,60.8,94,30.01,7.0,West,9.2,-,N/A,,Mostly Cloudy,280,2015-10-10 06:45:00
11:47 PM,62.6,60.8,94,30.01,5.0,WNW,9.2,-,N/A,,Mostly Cloudy,290,2015-10-10 06:47:00
11:56 PM,62.1,60.1,93,30.01,5.0,West,11.5,-,N/A,,Overcast,280,2015-10-10 06:56:00


12:36 AM,60.8,60.8,100,30.01,2.0,NW,11.5,-,N/A,,Overcast,310,2015-10-10 07:36:00
12:46 AM,60.8,60.8,100,30.01,1.5,WNW,11.5,-,N/A,,Overcast,300,2015-10-10 07:46:00
12:56 AM,61.0,60.1,97,30.01,1.8,WNW,9.2,-,N/A,,Overcast,300,2015-10-10 07:56:00
1:10 AM,60.8,60.8,100,30.00,2.5,WNW,9.2,-,N/A,,Overcast,300,2015-10-10 08:10:00
1:25 AM,60.8,60.8,100,30.00,3.0,WNW,9.2,-,N/A,,Overcast,300,2015-10-10 08:25:00
1:56 AM,61.0,60.1,97,30.01,5.0,NW,10.4,-,N/A,,Overcast,310,2015-10-10 08:56:00
2:56 AM,61.0,60.1,97,30.00,8.0,West,9.2,-,N/A,,Overcast,280,2015-10-10 09:56:00
3:56 AM,61.0,59.0,93,29.99,2.0,WNW,8.1,-,N/A,,Overcast,300,2015-10-10 10:56:00
4:11 AM,60.8,59.0,94,29.99,1.2,NW,12.7,-,N/A,,Overcast,320,2015-10-10 11:11:00
4:37 AM,60.8,59.0,94,29.99,2.5,NW,8.1,-,N/A,,Overcast,320,2015-10-10 11:37:00
4:46 AM,60.8,59.0,94,29.99,4.0,WNW,10.4,-,N/A,,Overcast,300,2015-10-10 11:46:00
4:56 AM,60.1,59.0,96,29.99,8.0,WNW,8.1,-,N/A,,Overcast,300,2015-10-10 11:56:00
5:31 AM,60.8,59.0,94,29.98,2.5,Calm,Calm,-,N/A,,Overcast,0,2015-10-10 12:31:00
5:49 AM,60.8,59.0,94,29.98,4.0,West,3.5,-,N/A,,Overcast,280,2015-10-10 12:49:00
5:56 AM,61.0,59.0,93,29.98,4.0,Calm,Calm,-,N/A,,Overcast,0,2015-10-10 12:56:00
6:29 AM,60.8,59.0,94,29.98,2.0,Calm,Calm,-,N/A,,Overcast,0,2015-10-10 13:29:00
6:56 AM,60.1,59.0,96,29.99,0.8,SW,4.6,-,N/A,,Overcast,220,2015-10-10 13:56:00
7:25 AM,60.8,59.0,94,30.00,2.0,WNW,8.1,-,N/A,,Overcast,290,2015-10-10 14:25:00
7:40 AM,60.8,57.2,88,30.01,5.0,WNW,15.0,-,N/A,,Overcast,290,2015-10-10 14:40:00
7:56 AM,60.1,57.9,93,30.01,7.0,WNW,15.0,-,N/A,,Overcast,290,2015-10-10 14:56:00
8:56 AM,63.0,59.0,87,30.03,9.0,West,15.0,-,N/A,,Mostly Cloudy,270,2015-10-10 15:56:00
9:56 AM,63.0,59.0,87,30.06,10.0,WNW,16.1,-,N/A,,Mostly Cloudy,290,2015-10-10 16:56:00
10:28 AM,66.2,59.0,78,30.05,10.0,West,15.0,-,N/A,,Mostly Cloudy,280,2015-10-10 17:28:00
10:43 AM,68.0,60.8,78,30.05,10.0,West,12.7,18.4,N/A,,Scattered Clouds,280,2015-10-10 17:43:00
10:56 AM,68.0,60.1,76,30.05,10.0,West,13.8,-,N/A,,Mostly Cloudy,270,2015-10-10 17:56:00
11:56 AM,66.9,60.1,79,30.06,10.0,West,11.5,-,N/A,,Mostly Cloudy,270,2015-10-10 18:56:00
12:24 PM,68.0,60.8,78,30.04,10.0,West,5.8,-,N/A,,Scattered Clouds,260,2015-10-10 19:24:00
12:56 PM,70.0,60.1,71,30.03,10.0,WNW,13.8,-,N/A,,Scattered Clouds,290,2015-10-10 19:56:00
1:56 PM,69.1,60.1,73,30.03,10.0,WNW,20.7,-,N/A,,Scattered Clouds,290,2015-10-10 20:56:00
2:56 PM,70.0,60.1,71,30.01,10.0,West,16.1,-,N/A,,Partly Cloudy,280,2015-10-10 21:56:00
3:56 PM,71.1,59.0,66,30.00,10.0,West,18.4,26.5,N/A,,Partly Cloudy,280,2015-10-10 22:56:00
4:56 PM,69.1,57.9,68,29.99,10.0,West,21.9,27.6,N/A,,Scattered Clouds,270,2015-10-10 23:56:00
5:56 PM,66.9,57.9,73,29.99,10.0,West,19.6,29.9,N/A,,Scattered Clouds,270,2015-10-11 00:56:00
6:56 PM,64.9,57.9,78,29.98,10.0,West,21.9,28.8,N/A,,Scattered Clouds,270,2015-10-11 01:56:00
7:56 PM,64.9,57.9,78,30.00,10.0,West,11.5,-,N/A,,Mostly Cloudy,280,2015-10-11 02:56:00
8:56 PM,64.0,57.0,78,30.01,10.0,West,8.1,-,N/A,,Mostly Cloudy,270,2015-10-11 03:56:00
9:56 PM,64.0,57.9,80,30.02,10.0,West,11.5,18.4,N/A,,Mostly Cloudy,270,2015-10-11 04:56:00
10:56 PM,64.0,57.0,78,30.02,10.0,West,17.3,-,N/A,,Scattered Clouds,260,2015-10-11 05:56:00
11:56 PM,63.0,57.0,81,30.01,10.0,West,10.4,-,N/A,,Scattered Clouds,280,2015-10-11 06:56:00


12:56 AM,63.0,57.0,81,30.01,10.0,West,9.2,-,N/A,,Scattered Clouds,270,2015-10-11 07:56:00
1:56 AM,62.1,57.0,84,30.01,10.0,West,11.5,-,N/A,,Scattered Clouds,260,2015-10-11 08:56:00
2:56 AM,61.0,57.0,87,30.00,10.0,West,12.7,-,N/A,,Scattered Clouds,280,2015-10-11 09:56:00
3:56 AM,61.0,57.0,87,30.01,10.0,West,12.7,-,N/A,,Scattered Clouds,280,2015-10-11 10:56:00
4:56 AM,60.1,57.0,90,30.01,10.0,WNW,6.9,-,N/A,,Scattered Clouds,290,2015-10-11 11:56:00
5:56 AM,59.0,57.0,93,30.01,10.0,West,3.5,-,N/A,,Partly Cloudy,280,2015-10-11 12:56:00
6:56 AM,60.1,57.0,90,30.02,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-10-11 13:56:00
7:56 AM,61.0,57.0,87,30.02,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-10-11 14:56:00
8:56 AM,63.0,57.9,84,30.04,10.0,NW,4.6,-,N/A,,Partly Cloudy,310,2015-10-11 15:56:00
9:56 AM,66.0,57.9,75,30.04,10.0,NE,3.5,-,N/A,,Partly Cloudy,40,2015-10-11 16:56:00
10:56 AM,66.9,60.1,79,30.03,10.0,NE,4.6,-,N/A,,Partly Cloudy,40,2015-10-11 17:56:00
11:56 AM,68.0,60.1,76,30.02,10.0,East,4.6,-,N/A,,Partly Cloudy,80,2015-10-11 18:56:00
12:56 PM,73.0,59.0,61,30.00,10.0,WNW,11.5,-,N/A,,Partly Cloudy,300,2015-10-11 19:56:00
12:59 PM,73.4,57.2,57,30.00,10.0,WNW,12.7,-,N/A,,Partly Cloudy,300,2015-10-11 19:59:00
1:56 PM,70.0,57.9,65,29.98,10.0,WNW,15.0,-,N/A,,Partly Cloudy,300,2015-10-11 20:56:00
2:56 PM,69.1,57.0,65,29.95,10.0,WNW,19.6,-,N/A,,Partly Cloudy,300,2015-10-11 21:56:00
3:56 PM,66.0,57.0,73,29.95,10.0,WNW,21.9,-,N/A,,Partly Cloudy,300,2015-10-11 22:56:00
4:56 PM,63.0,57.0,81,29.95,10.0,WNW,21.9,29.9,N/A,,Partly Cloudy,290,2015-10-11 23:56:00
5:56 PM,61.0,55.9,83,29.94,10.0,WNW,25.3,-,N/A,,Scattered Clouds,290,2015-10-12 00:56:00
6:56 PM,61.0,55.9,83,29.95,10.0,West,21.9,-,N/A,,Partly Cloudy,280,2015-10-12 01:56:00
7:56 PM,61.0,55.9,83,29.96,10.0,West,17.3,25.3,N/A,,Partly Cloudy,280,2015-10-12 02:56:00
8:56 PM,61.0,55.9,83,29.98,10.0,WNW,11.5,-,N/A,,Partly Cloudy,290,2015-10-12 03:56:00
9:56 PM,60.1,55.9,86,29.99,10.0,WNW,9.2,-,N/A,,Partly Cloudy,300,2015-10-12 04:56:00
10:56 PM,60.1,55.0,83,29.99,10.0,WNW,8.1,-,N/A,,Partly Cloudy,290,2015-10-12 05:56:00
11:56 PM,60.1,55.9,86,29.98,10.0,WNW,6.9,-,N/A,,Partly Cloudy,290,2015-10-12 06:56:00


12:56 AM,59.0,55.0,87,29.97,10.0,West,6.9,-,N/A,,Partly Cloudy,280,2015-10-12 07:56:00
1:56 AM,57.9,54.0,87,29.98,10.0,Calm,Calm,-,N/A,,Clear,0,2015-10-12 08:56:00
2:56 AM,57.0,52.0,83,29.96,10.0,West,3.5,-,N/A,,Clear,270,2015-10-12 09:56:00
3:56 AM,57.0,53.1,87,29.96,10.0,WSW,4.6,-,N/A,,Clear,250,2015-10-12 10:56:00
4:56 AM,57.0,51.1,81,29.96,10.0,SSW,3.5,-,N/A,,Clear,200,2015-10-12 11:56:00
5:56 AM,57.0,51.1,81,29.96,10.0,Calm,Calm,-,N/A,,Clear,0,2015-10-12 12:56:00
6:56 AM,57.0,53.1,87,29.97,10.0,Calm,Calm,-,N/A,,Clear,0,2015-10-12 13:56:00
7:56 AM,59.0,55.0,87,29.99,10.0,Calm,Calm,-,N/A,,Clear,0,2015-10-12 14:56:00
8:56 AM,63.0,57.0,81,29.99,10.0,SE,3.5,-,N/A,,Clear,130,2015-10-12 15:56:00
9:56 AM,66.0,59.0,78,30.00,10.0,ENE,3.5,-,N/A,,Clear,60,2015-10-12 16:56:00
10:56 AM,66.9,59.0,76,29.99,10.0,NE,3.5,-,N/A,,Clear,40,2015-10-12 17:56:00
11:56 AM,69.1,61.0,75,29.98,10.0,NNE,3.5,-,N/A,,Clear,30,2015-10-12 18:56:00
12:56 PM,71.1,61.0,70,29.96,10.0,NNE,3.5,-,N/A,,Clear,30,2015-10-12 19:56:00
1:56 PM,73.0,62.1,68,29.93,10.0,NNE,4.6,-,N/A,,Clear,20,2015-10-12 20:56:00
2:56 PM,73.9,64.0,71,29.91,10.0,NNE,4.6,-,N/A,,Clear,30,2015-10-12 21:56:00
3:56 PM,81.0,57.9,45,29.91,10.0,WNW,8.1,-,N/A,,Clear,300,2015-10-12 22:56:00
4:56 PM,79.0,55.0,44,29.90,10.0,WNW,15.0,-,N/A,,Clear,290,2015-10-12 23:56:00
5:56 PM,75.0,54.0,48,29.90,10.0,WNW,18.4,-,N/A,,Clear,290,2015-10-13 00:56:00
7:56 PM,73.0,52.0,48,29.92,10.0,West,13.8,-,N/A,,Clear,280,2015-10-13 02:56:00
8:56 PM,73.0,53.1,49,29.93,10.0,WNW,5.8,-,N/A,,Clear,290,2015-10-13 03:56:00
9:56 PM,71.1,54.0,55,29.95,10.0,West,6.9,-,N/A,,Clear,280,2015-10-13 04:56:00
10:56 PM,70.0,55.0,59,29.96,10.0,NW,3.5,-,N/A,,Clear,320,2015-10-13 05:56:00
11:56 PM,68.0,57.0,68,29.97,10.0,Calm,Calm,-,N/A,,Clear,0,2015-10-13 06:56:00


12:56 AM,64.9,55.0,70,29.98,10.0,WNW,6.9,-,N/A,,Clear,290,2015-10-13 07:56:00
1:56 AM,64.0,55.0,73,29.97,10.0,WNW,6.9,-,N/A,,Clear,290,2015-10-13 08:56:00
2:56 AM,63.0,55.9,78,29.98,10.0,West,6.9,-,N/A,,Clear,280,2015-10-13 09:56:00
3:56 AM,63.0,55.0,75,29.96,10.0,Calm,Calm,-,N/A,,Clear,0,2015-10-13 10:56:00
4:56 AM,62.1,55.0,78,29.96,10.0,Calm,Calm,-,N/A,,Clear,0,2015-10-13 11:56:00
5:56 AM,63.0,54.0,72,29.98,10.0,West,3.5,-,N/A,,Clear,270,2015-10-13 12:56:00
6:56 AM,64.0,54.0,70,29.99,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-10-13 13:56:00
7:56 AM,64.0,55.9,75,30.00,10.0,South,3.5,-,N/A,,Clear,180,2015-10-13 14:56:00
8:56 AM,69.1,59.0,70,30.01,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-10-13 15:56:00
9:56 AM,70.0,62.1,76,30.02,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-10-13 16:56:00
10:56 AM,72.0,63.0,73,30.02,10.0,NNE,4.6,-,N/A,,Partly Cloudy,20,2015-10-13 17:56:00
11:56 AM,73.0,62.1,68,30.01,10.0,North,5.8,-,N/A,,Clear,10,2015-10-13 18:56:00
12:56 PM,75.0,63.0,66,29.99,10.0,NNE,5.8,-,N/A,,Partly Cloudy,20,2015-10-13 19:56:00
1:56 PM,75.0,63.0,66,29.96,10.0,NNE,6.9,-,N/A,,Partly Cloudy,20,2015-10-13 20:56:00
2:56 PM,87.1,52.0,30,29.94,10.0,WNW,13.8,-,N/A,,Partly Cloudy,300,2015-10-13 21:56:00
3:56 PM,84.9,48.9,29,29.95,10.0,WNW,15.0,-,N/A,,Partly Cloudy,290,2015-10-13 22:56:00
4:56 PM,80.1,52.0,38,29.96,10.0,WNW,15.0,-,N/A,,Scattered Clouds,300,2015-10-13 23:56:00
5:56 PM,73.9,55.0,52,29.95,10.0,WNW,16.1,-,N/A,,Mostly Cloudy,290,2015-10-14 00:56:00
6:56 PM,71.1,55.0,57,29.96,10.0,WNW,11.5,-,N/A,,Mostly Cloudy,300,2015-10-14 01:56:00
7:56 PM,70.0,55.0,59,29.98,10.0,WNW,9.2,-,N/A,,Scattered Clouds,300,2015-10-14 02:56:00
8:56 PM,68.0,57.0,68,30.00,10.0,WNW,11.5,-,N/A,,Scattered Clouds,290,2015-10-14 03:56:00
9:56 PM,68.0,57.0,68,30.00,10.0,WNW,8.1,-,N/A,,Mostly Cloudy,290,2015-10-14 04:56:00
10:56 PM,68.0,57.0,68,30.01,10.0,West,5.8,-,N/A,,Scattered Clouds,270,2015-10-14 05:56:00
11:56 PM,66.0,57.0,73,30.01,10.0,West,9.2,-,N/A,,Partly Cloudy,280,2015-10-14 06:56:00


12:56 AM,64.9,57.9,78,30.01,10.0,WNW,5.8,-,N/A,,Scattered Clouds,290,2015-10-14 07:56:00
1:56 AM,64.9,57.0,75,30.01,10.0,West,4.6,-,N/A,,Scattered Clouds,280,2015-10-14 08:56:00
2:56 AM,64.9,55.9,73,30.01,10.0,West,5.8,-,N/A,,Scattered Clouds,270,2015-10-14 09:56:00
3:56 AM,63.0,53.1,70,29.99,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-10-14 10:56:00
4:56 AM,64.0,54.0,70,29.99,10.0,WSW,3.5,-,N/A,,Scattered Clouds,240,2015-10-14 11:56:00
5:56 AM,63.0,55.0,75,29.99,10.0,West,4.6,-,N/A,,Scattered Clouds,280,2015-10-14 12:56:00
6:56 AM,63.0,54.0,72,30.00,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-10-14 13:56:00
7:56 AM,64.0,54.0,70,30.00,10.0,West,3.5,-,N/A,,Scattered Clouds,280,2015-10-14 14:56:00
8:56 AM,66.0,57.0,73,30.01,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-10-14 15:56:00
9:56 AM,70.0,59.0,68,30.01,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-10-14 16:56:00
10:56 AM,71.1,60.1,68,30.01,10.0,ENE,3.5,-,N/A,,Mostly Cloudy,70,2015-10-14 17:56:00
11:56 AM,73.0,60.1,64,30.01,10.0,NNE,3.5,-,N/A,,Mostly Cloudy,30,2015-10-14 18:56:00
12:24 PM,73.4,57.2,57,30.00,10.0,NW,11.5,-,N/A,,Mostly Cloudy,310,2015-10-14 19:24:00
12:56 PM,73.0,59.0,61,29.99,10.0,NW,11.5,-,N/A,,Mostly Cloudy,310,2015-10-14 19:56:00
1:56 PM,75.0,57.9,55,29.96,10.0,WNW,13.8,-,N/A,,Mostly Cloudy,300,2015-10-14 20:56:00
2:39 PM,73.4,59.0,61,29.94,10.0,WNW,12.7,-,N/A,,Mostly Cloudy,300,2015-10-14 21:39:00
2:56 PM,75.0,59.0,57,29.94,10.0,WNW,13.8,-,N/A,,Mostly Cloudy,300,2015-10-14 21:56:00
3:56 PM,77.0,55.9,48,29.94,10.0,WNW,12.7,-,N/A,,Mostly Cloudy,300,2015-10-14 22:56:00
4:56 PM,77.0,52.0,42,29.92,10.0,WNW,12.7,-,N/A,,Mostly Cloudy,300,2015-10-14 23:56:00
5:56 PM,75.9,46.9,36,29.92,10.0,WNW,12.7,-,N/A,,Mostly Cloudy,290,2015-10-15 00:56:00
6:29 PM,78.8,37.4,23,29.93,10.0,West,10.4,-,N/A,,Mostly Cloudy,260,2015-10-15 01:29:00
6:56 PM,71.1,51.1,49,29.93,10.0,WNW,11.5,-,N/A,,Mostly Cloudy,290,2015-10-15 01:56:00
7:56 PM,63.0,57.0,81,29.94,10.0,WNW,15.0,-,N/A,,Mostly Cloudy,290,2015-10-15 02:56:00
8:56 PM,62.1,57.9,86,29.95,10.0,WNW,13.8,-,N/A,,Mostly Cloudy,300,2015-10-15 03:56:00
10:56 PM,62.1,57.0,84,29.96,10.0,WNW,15.0,-,N/A,,Mostly Cloudy,300,2015-10-15 05:56:00
11:56 PM,62.1,57.9,86,29.96,10.0,West,13.8,-,N/A,,Mostly Cloudy,280,2015-10-15 06:56:00


12:56 AM,62.1,57.9,86,29.95,10.0,West,9.2,-,N/A,,Mostly Cloudy,270,2015-10-15 07:56:00
1:56 AM,62.1,57.9,86,29.96,10.0,WNW,8.1,-,N/A,,Mostly Cloudy,300,2015-10-15 08:56:00
2:56 AM,62.1,57.9,86,29.94,10.0,WNW,16.1,-,N/A,,Mostly Cloudy,300,2015-10-15 09:56:00
3:56 AM,62.1,57.0,84,29.96,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-10-15 10:56:00
4:56 AM,62.1,57.0,84,29.93,10.0,WSW,4.6,-,N/A,,Mostly Cloudy,240,2015-10-15 11:56:00
5:56 AM,62.1,57.0,84,29.94,10.0,WNW,6.9,-,N/A,,Mostly Cloudy,300,2015-10-15 12:56:00
6:56 AM,62.1,57.0,84,29.95,10.0,WNW,6.9,-,N/A,,Mostly Cloudy,290,2015-10-15 13:56:00
7:56 AM,62.1,57.0,84,29.94,10.0,WNW,10.4,-,N/A,,Mostly Cloudy,300,2015-10-15 14:56:00
8:56 AM,62.1,57.9,86,29.96,10.0,WNW,12.7,-,N/A,,Mostly Cloudy,300,2015-10-15 15:56:00
9:56 AM,64.0,57.9,80,29.97,10.0,WNW,12.7,-,N/A,,Mostly Cloudy,290,2015-10-15 16:56:00
10:56 AM,64.9,57.9,78,29.98,10.0,West,8.1,-,N/A,,Mostly Cloudy,280,2015-10-15 17:56:00
11:56 AM,66.9,57.9,73,29.97,10.0,East,5.8,-,N/A,,Mostly Cloudy,90,2015-10-15 18:56:00
12:56 PM,69.1,57.9,68,29.95,10.0,ENE,3.5,-,N/A,,Mostly Cloudy,60,2015-10-15 19:56:00
1:56 PM,69.1,59.0,70,29.92,10.0,NNW,8.1,-,N/A,,Mostly Cloudy,340,2015-10-15 20:56:00
2:21 PM,71.6,57.2,60,29.91,10.0,West,24.2,-,N/A,,Overcast,280,2015-10-15 21:21:00
2:56 PM,66.9,57.0,70,29.92,10.0,West,23.0,-,N/A,,Overcast,280,2015-10-15 21:56:00
3:56 PM,66.0,57.0,73,29.94,10.0,West,17.3,-,N/A,,Mostly Cloudy,280,2015-10-15 22:56:00
4:56 PM,64.9,57.0,75,29.92,10.0,West,20.7,-,N/A,,Mostly Cloudy,280,2015-10-15 23:56:00
