"","TimePST","TemperatureF","Dew.PointF","Humidity","Sea.Level.PressureIn","VisibilityMPH","Wind.Direction","Wind.SpeedMPH","Gust.SpeedMPH","PrecipitationIn","Events","Conditions","WindDirDegrees","DateUTC","date","changedTime"
"7150","5:56 PM",62.1,52,"70",29.96,10,"West","16.1","-","N/A","","Mostly Cloudy",280,"2015-09-30 00:56:00","09/30/2015",17
"7151","6:56 PM",60.1,52,"75",29.96,10,"West","18.4","-","N/A","","Mostly Cloudy",280,"2015-09-30 01:56:00","09/30/2015",18
"7152","7:56 PM",60.1,52,"75",29.96,10,"WNW","17.3","-","N/A","","Mostly Cloudy",290,"2015-09-30 02:56:00","09/30/2015",19
"7153","8:56 PM",60.1,52,"75",29.98,10,"West","10.4","-","N/A","","Mostly Cloudy",270,"2015-09-30 03:56:00","09/30/2015",20
"7154","9:56 PM",59,52,"78",29.98,10,"West","8.1","-","N/A","","Mostly Cloudy",270,"2015-09-30 04:56:00","09/30/2015",21
"7155","10:56 PM",59,52,"78",29.98,10,"WNW","6.9","-","N/A","","Mostly Cloudy",290,"2015-09-30 05:56:00","09/30/2015",22
"7156","11:56 PM",59,52,"78",29.99,10,"West","6.9","-","N/A","","Mostly Cloudy",280,"2015-09-30 06:56:00","09/30/2015",23
"7157","12:56 AM",59,52,"78",29.99,10,"SW","5.8","-","N/A","","Overcast",220,"2015-09-30 07:56:00","09/30/2015",0
"7158","1:56 AM",59,52,"78",29.99,10,"West","5.8","-","N/A","","Overcast",270,"2015-09-30 08:56:00","09/30/2015",1
"7159","2:56 AM",59,53.1,"81",29.98,10,"West","6.9","-","N/A","","Overcast",260,"2015-09-30 09:56:00","09/30/2015",2
"7160","3:56 AM",59,52,"78",29.97,10,"West","6.9","-","N/A","","Mostly Cloudy",280,"2015-09-30 10:56:00","09/30/2015",3
"7161","4:56 AM",57.9,52,"81",29.97,10,"West","3.5","-","N/A","","Mostly Cloudy",280,"2015-09-30 11:56:00","09/30/2015",4
"7162","5:56 AM",59,52,"78",29.98,10,"West","4.6","-","N/A","","Mostly Cloudy",270,"2015-09-30 12:56:00","09/30/2015",5
"7163","6:56 AM",59,52,"78",29.99,10,"West","8.1","-","N/A","","Mostly Cloudy",270,"2015-09-30 13:56:00","09/30/2015",6
"7164","7:56 AM",59,52,"78",30.01,10,"WNW","6.9","-","N/A","","Mostly Cloudy",300,"2015-09-30 14:56:00","09/30/2015",7
"7165","8:56 AM",59,53.1,"81",30.01,10,"WNW","11.5","-","0.00","Rain","Light Rain",300,"2015-09-30 15:56:00","09/30/2015",8
"7166","9:56 AM",60.1,54,"80",30.03,10,"WNW","9.2","-","0.00","Rain","Light Rain",300,"2015-09-30 16:56:00","09/30/2015",9
"7167","10:56 AM",61,54,"78",30,10,"Calm","Calm","-","0.01","Rain","Light Rain",0,"2015-09-30 17:56:00","09/30/2015",10
"7168","11:56 AM",61,55,"81",30.01,10,"South","4.6","-","0.00","","Overcast",190,"2015-09-30 18:56:00","09/30/2015",11
"7169","12:56 PM",61,55,"81",30,10,"ENE","6.9","-","0.01","Rain","Light Rain",60,"2015-09-30 19:56:00","09/30/2015",12
"7170","1:56 PM",62.1,55.9,"80",29.98,10,"Calm","Calm","-","0.00","Rain","Light Rain",0,"2015-09-30 20:56:00","09/30/2015",13
"7171","2:56 PM",63,55.9,"78",29.97,10,"Calm","Calm","-","0.00","","Mostly Cloudy",0,"2015-09-30 21:56:00","09/30/2015",14
"7172","3:56 PM",64,57,"78",29.97,10,"NNW","3.5","-","0.00","","Mostly Cloudy",330,"2015-09-30 22:56:00","09/30/2015",15
"7173","4:56 PM",64,57,"78",29.96,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-09-30 23:56:00","09/30/2015",16
"7174","5:56 PM",64.9,57,"75",29.94,10,"SE","3.5","-","N/A","","Mostly Cloudy",140,"2015-10-01 00:56:00","10/01/2015",17
"7175","6:56 PM",64.9,57,"75",29.94,10,"South","3.5","-","N/A","","Mostly Cloudy",170,"2015-10-01 01:56:00","10/01/2015",18
"7176","7:56 PM",64.9,57.9,"78",29.92,10,"SE","4.6","-","N/A","","Mostly Cloudy",130,"2015-10-01 02:56:00","10/01/2015",19
"7177","8:56 PM",64,57.9,"80",29.93,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-10-01 03:56:00","10/01/2015",20
"7178","9:56 PM",62.1,55.9,"80",29.94,10,"WNW","10.4","-","N/A","","Mostly Cloudy",290,"2015-10-01 04:56:00","10/01/2015",21
"7179","10:56 PM",61,55,"81",29.94,10,"WNW","6.9","-","N/A","","Mostly Cloudy",290,"2015-10-01 05:56:00","10/01/2015",22
"7180","11:56 PM",61,52,"72",29.93,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-10-01 06:56:00","10/01/2015",23
"7181","12:56 AM",61,53.1,"75",29.94,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-10-01 07:56:00","10/01/2015",0
"7182","1:56 AM",61,53.1,"75",29.95,10,"West","3.5","-","N/A","","Mostly Cloudy",260,"2015-10-01 08:56:00","10/01/2015",1
"7183","2:56 AM",60.1,52,"75",29.94,10,"WNW","8.1","-","N/A","","Mostly Cloudy",290,"2015-10-01 09:56:00","10/01/2015",2
"7184","3:56 AM",60.1,52,"75",29.93,10,"West","3.5","-","N/A","","Mostly Cloudy",260,"2015-10-01 10:56:00","10/01/2015",3
"7185","4:56 AM",61,55,"81",29.93,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-10-01 11:56:00","10/01/2015",4
"7186","5:56 AM",60.1,53.1,"78",29.93,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-10-01 12:56:00","10/01/2015",5
"7187","6:56 AM",61,53.1,"75",29.94,10,"WNW","4.6","-","N/A","","Mostly Cloudy",290,"2015-10-01 13:56:00","10/01/2015",6
"7188","7:56 AM",62.1,53.1,"72",29.95,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-10-01 14:56:00","10/01/2015",7
"7189","8:56 AM",64.9,55.9,"73",29.97,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-10-01 15:56:00","10/01/2015",8
"7190","9:56 AM",64.9,57,"75",29.99,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-10-01 16:56:00","10/01/2015",9
"7191","10:56 AM",68,57.9,"70",29.99,10,"ENE","3.5","-","N/A","","Mostly Cloudy",70,"2015-10-01 17:56:00","10/01/2015",10
"7192","11:56 AM",68,59,"73",30,10,"East","6.9","-","N/A","","Mostly Cloudy",100,"2015-10-01 18:56:00","10/01/2015",11
"7193","12:56 PM",69.1,55,"61",29.99,10,"NW","6.9","-","N/A","","Scattered Clouds",310,"2015-10-01 19:56:00","10/01/2015",12
"7194","1:56 PM",73,55.9,"55",29.98,10,"WNW","13.8","18.4","N/A","","Scattered Clouds",300,"2015-10-01 20:56:00","10/01/2015",13
"7195","2:56 PM",72,57,"59",29.99,10,"WNW","16.1","-","N/A","","Scattered Clouds",290,"2015-10-01 21:56:00","10/01/2015",14
"7196","3:56 PM",69.1,55.9,"63",29.99,10,"WNW","18.4","-","N/A","","Scattered Clouds",290,"2015-10-01 22:56:00","10/01/2015",15
"7197","4:56 PM",69.1,57,"65",29.99,10,"West","16.1","-","N/A","","Scattered Clouds",280,"2015-10-01 23:56:00","10/01/2015",16
"7198","5:56 PM",68,57,"68",29.99,10,"West","13.8","-","N/A","","Scattered Clouds",270,"2015-10-02 00:56:00","10/02/2015",17
"7199","6:56 PM",64,55,"73",30,10,"West","19.6","-","N/A","","Scattered Clouds",270,"2015-10-02 01:56:00","10/02/2015",18
"7200","7:56 PM",63,55.9,"78",30.02,10,"West","15.0","-","N/A","","Scattered Clouds",270,"2015-10-02 02:56:00","10/02/2015",19
"7201","8:56 PM",63,53.1,"70",30.04,10,"West","8.1","-","N/A","","Partly Cloudy",280,"2015-10-02 03:56:00","10/02/2015",20
"7202","9:56 PM",61,55,"81",30.05,10,"WNW","9.2","-","N/A","","Partly Cloudy",290,"2015-10-02 04:56:00","10/02/2015",21
"7203","10:56 PM",60.1,53.1,"78",30.05,10,"NW","10.4","-","N/A","","Partly Cloudy",310,"2015-10-02 05:56:00","10/02/2015",22
"7204","11:56 PM",60.1,54,"80",30.06,10,"West","16.1","-","N/A","","Partly Cloudy",280,"2015-10-02 06:56:00","10/02/2015",23
"7205","12:56 AM",61,53.1,"75",29.94,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-10-01 07:56:00","10/01/2015",0
"7206","1:56 AM",61,53.1,"75",29.95,10,"West","3.5","-","N/A","","Mostly Cloudy",260,"2015-10-01 08:56:00","10/01/2015",1
"7207","2:56 AM",60.1,52,"75",29.94,10,"WNW","8.1","-","N/A","","Mostly Cloudy",290,"2015-10-01 09:56:00","10/01/2015",2
"7208","3:56 AM",60.1,52,"75",29.93,10,"West","3.5","-","N/A","","Mostly Cloudy",260,"2015-10-01 10:56:00","10/01/2015",3
"7209","4:56 AM",61,55,"81",29.93,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-10-01 11:56:00","10/01/2015",4
"7210","5:56 AM",60.1,53.1,"78",29.93,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-10-01 12:56:00","10/01/2015",5
"7211","6:56 AM",61,53.1,"75",29.94,10,"WNW","4.6","-","N/A","","Mostly Cloudy",290,"2015-10-01 13:56:00","10/01/2015",6
"7212","7:56 AM",62.1,53.1,"72",29.95,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-10-01 14:56:00","10/01/2015",7
"7213","8:56 AM",64.9,55.9,"73",29.97,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-10-01 15:56:00","10/01/2015",8
"7214","9:56 AM",64.9,57,"75",29.99,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-10-01 16:56:00","10/01/2015",9
"7215","10:56 AM",68,57.9,"70",29.99,10,"ENE","3.5","-","N/A","","Mostly Cloudy",70,"2015-10-01 17:56:00","10/01/2015",10
"7216","11:56 AM",68,59,"73",30,10,"East","6.9","-","N/A","","Mostly Cloudy",100,"2015-10-01 18:56:00","10/01/2015",11
"7217","12:56 PM",69.1,55,"61",29.99,10,"NW","6.9","-","N/A","","Scattered Clouds",310,"2015-10-01 19:56:00","10/01/2015",12
"7218","1:56 PM",73,55.9,"55",29.98,10,"WNW","13.8","18.4","N/A","","Scattered Clouds",300,"2015-10-01 20:56:00","10/01/2015",13
"7219","2:56 PM",72,57,"59",29.99,10,"WNW","16.1","-","N/A","","Scattered Clouds",290,"2015-10-01 21:56:00","10/01/2015",14
"7220","3:56 PM",69.1,55.9,"63",29.99,10,"WNW","18.4","-","N/A","","Scattered Clouds",290,"2015-10-01 22:56:00","10/01/2015",15
"7221","4:56 PM",69.1,57,"65",29.99,10,"West","16.1","-","N/A","","Scattered Clouds",280,"2015-10-01 23:56:00","10/01/2015",16
"7222","5:56 PM",68,57,"68",29.99,10,"West","13.8","-","N/A","","Scattered Clouds",270,"2015-10-02 00:56:00","10/02/2015",17
"7223","6:56 PM",64,55,"73",30,10,"West","19.6","-","N/A","","Scattered Clouds",270,"2015-10-02 01:56:00","10/02/2015",18
"7224","7:56 PM",63,55.9,"78",30.02,10,"West","15.0","-","N/A","","Scattered Clouds",270,"2015-10-02 02:56:00","10/02/2015",19
"7225","8:56 PM",63,53.1,"70",30.04,10,"West","8.1","-","N/A","","Partly Cloudy",280,"2015-10-02 03:56:00","10/02/2015",20
"7226","9:56 PM",61,55,"81",30.05,10,"WNW","9.2","-","N/A","","Partly Cloudy",290,"2015-10-02 04:56:00","10/02/2015",21
"7227","10:56 PM",60.1,53.1,"78",30.05,10,"NW","10.4","-","N/A","","Partly Cloudy",310,"2015-10-02 05:56:00","10/02/2015",22
"7228","11:56 PM",60.1,54,"80",30.06,10,"West","16.1","-","N/A","","Partly Cloudy",280,"2015-10-02 06:56:00","10/02/2015",23
"7229","12:56 AM",59,54,"83",30.05,10,"West","11.5","-","N/A","","Partly Cloudy",280,"2015-10-02 07:56:00","10/02/2015",0
"7230","1:56 AM",59,54,"83",30.06,10,"WNW","10.4","-","N/A","","Partly Cloudy",290,"2015-10-02 08:56:00","10/02/2015",1
"7231","2:56 AM",59,54,"83",30.05,10,"WNW","6.9","-","N/A","","Partly Cloudy",290,"2015-10-02 09:56:00","10/02/2015",2
"7232","3:56 AM",57.9,54,"87",30.04,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-10-02 10:56:00","10/02/2015",3
"7233","4:56 AM",57,51.1,"81",30.04,10,"Calm","Calm","-","N/A","","Clear",0,"2015-10-02 11:56:00","10/02/2015",4
"7234","5:56 AM",57,52,"83",30.05,10,"WNW","4.6","-","N/A","","Partly Cloudy",290,"2015-10-02 12:56:00","10/02/2015",5
"7235","6:56 AM",57.9,55,"90",30.05,10,"WNW","6.9","-","N/A","","Partly Cloudy",300,"2015-10-02 13:56:00","10/02/2015",6
"7236","7:56 AM",59,55,"87",30.05,10,"WNW","6.9","-","N/A","","Partly Cloudy",300,"2015-10-02 14:56:00","10/02/2015",7
"7237","8:56 AM",62.1,55.9,"80",30.05,10,"WNW","4.6","-","N/A","","Partly Cloudy",290,"2015-10-02 15:56:00","10/02/2015",8
"7238","9:56 AM",66,57,"73",30.05,10,"NE","4.6","-","N/A","","Partly Cloudy",40,"2015-10-02 16:56:00","10/02/2015",9
"7239","10:56 AM",66,57,"73",30.04,10,"ENE","5.8","-","N/A","","Clear",60,"2015-10-02 17:56:00","10/02/2015",10
"7240","11:56 AM",68,57.9,"70",30.01,10,"ENE","4.6","-","N/A","","Partly Cloudy",70,"2015-10-02 18:56:00","10/02/2015",11
"7241","12:56 PM",70,59,"68",29.99,10,"NNE","3.5","-","N/A","","Partly Cloudy",30,"2015-10-02 19:56:00","10/02/2015",12
"7242","1:56 PM",73,55,"53",29.96,10,"WNW","16.1","-","N/A","","Partly Cloudy",300,"2015-10-02 20:56:00","10/02/2015",13
"7243","2:56 PM",69.1,55,"61",29.94,10,"WNW","20.7","-","N/A","","Partly Cloudy",290,"2015-10-02 21:56:00","10/02/2015",14
"7244","3:56 PM",68,55,"63",29.92,10,"WNW","21.9","-","N/A","","Partly Cloudy",290,"2015-10-02 22:56:00","10/02/2015",15
"7245","4:56 PM",69.1,53.1,"57",29.88,10,"WNW","17.3","-","N/A","","Partly Cloudy",290,"2015-10-02 23:56:00","10/02/2015",16
"7246","5:56 PM",66.9,53.1,"61",29.88,10,"WNW","13.8","-","N/A","","Partly Cloudy",290,"2015-10-03 00:56:00","10/03/2015",17
"7247","6:56 PM",63,54,"72",29.87,10,"NW","6.9","-","N/A","","Partly Cloudy",310,"2015-10-03 01:56:00","10/03/2015",18
"7248","12:56 AM",59,54,"83",29.83,9,"WNW","4.6","-","N/A","","Partly Cloudy",290,"2015-10-03 07:56:00","10/03/2015",0
"7249","1:56 AM",57.9,53.1,"84",29.81,10,"WNW","4.6","-","N/A","","Partly Cloudy",290,"2015-10-03 08:56:00","10/03/2015",1
"7250","2:56 AM",57.9,53.1,"84",29.8,10,"WSW","3.5","-","N/A","","Partly Cloudy",250,"2015-10-03 09:56:00","10/03/2015",2
"7251","3:56 AM",57,52,"83",29.78,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-10-03 10:56:00","10/03/2015",3
"7252","4:56 AM",55.9,51.1,"84",29.76,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-10-03 11:56:00","10/03/2015",4
"7253","5:56 AM",55.9,52,"87",29.75,10,"West","5.8","-","N/A","","Partly Cloudy",280,"2015-10-03 12:56:00","10/03/2015",5
"7254","6:56 AM",57,53.1,"87",29.74,10,"West","4.6","-","N/A","","Partly Cloudy",270,"2015-10-03 13:56:00","10/03/2015",6
"7255","7:56 AM",57,54,"89",29.74,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-10-03 14:56:00","10/03/2015",7
"7256","8:56 AM",60.1,54,"80",29.72,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-10-03 15:56:00","10/03/2015",8
"7257","9:56 AM",63,54,"72",29.7,10,"NW","6.9","-","N/A","","Partly Cloudy",310,"2015-10-03 16:56:00","10/03/2015",9
"7258","10:56 AM",64.9,55.9,"73",29.68,10,"NW","8.1","-","N/A","","Partly Cloudy",320,"2015-10-03 17:56:00","10/03/2015",10
"7259","11:56 AM",69.1,55,"61",29.63,10,"WNW","8.1","-","N/A","","Partly Cloudy",300,"2015-10-03 18:56:00","10/03/2015",11
"7260","12:56 PM",70,54,"57",29.6,10,"WSW","20.7","26.5","N/A","","Partly Cloudy",250,"2015-10-03 19:56:00","10/03/2015",12
"7261","1:56 PM",66.9,52,"59",29.59,10,"SW","27.6","31.1","N/A","","Partly Cloudy",230,"2015-10-03 20:56:00","10/03/2015",13
"7262","2:56 PM",64.9,50,"58",29.57,10,"West","27.6","33.4","N/A","","Scattered Clouds",270,"2015-10-03 21:56:00","10/03/2015",14
"7263","3:56 PM",63,48,"58",29.55,10,"West","34.5","48.3","N/A","","Partly Cloudy",260,"2015-10-03 22:56:00","10/03/2015",15
"7264","4:56 PM",60.1,48,"64",29.55,10,"West","27.6","43.7","N/A","","Mostly Cloudy",260,"2015-10-03 23:56:00","10/03/2015",16
"7265","5:56 PM",59,48,"67",29.52,10,"WSW","24.2","34.5","N/A","","Mostly Cloudy",250,"2015-10-04 00:56:00","10/04/2015",17
"7266","6:56 PM",57.9,48,"70",29.47,9,"West","26.5","35.7","N/A","","Mostly Cloudy",260,"2015-10-04 01:56:00","10/04/2015",18
"7267","7:56 PM",57.9,48.9,"72",29.47,10,"WSW","17.3","33.4","N/A","","Mostly Cloudy",240,"2015-10-04 02:56:00","10/04/2015",19
"7268","8:56 PM",57.9,50,"75",29.47,10,"WSW","15.0","25.3","N/A","","Mostly Cloudy",240,"2015-10-04 03:56:00","10/04/2015",20
"7269","9:56 PM",57.9,50,"75",29.46,10,"SW","6.9","-","N/A","","Overcast",220,"2015-10-04 04:56:00","10/04/2015",21
"7270","10:56 PM",57.9,50,"75",29.47,10,"SSW","3.5","-","N/A","","Scattered Clouds",200,"2015-10-04 05:56:00","10/04/2015",22
"7271","11:56 PM",57.9,50,"75",29.48,10,"SSE","5.8","-","N/A","","Partly Cloudy",150,"2015-10-04 06:56:00","10/04/2015",23
"7272","12:56 AM",55,48.9,"80",29.47,10,"SSW","4.6","-","N/A","","Partly Cloudy",210,"2015-10-04 07:56:00","10/04/2015",0
"7273","1:56 AM",55.9,48.9,"77",29.48,10,"Calm","Calm","-","N/A","","Scattered Clouds",0,"2015-10-04 08:56:00","10/04/2015",1
"7274","2:56 AM",57,46.9,"69",29.5,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-10-04 09:56:00","10/04/2015",2
"7275","3:56 AM",55,48.9,"80",29.49,10,"ESE","4.6","-","N/A","","Scattered Clouds",110,"2015-10-04 10:56:00","10/04/2015",3
"7276","4:56 AM",54,48,"80",29.52,10,"South","4.6","-","N/A","","Partly Cloudy",180,"2015-10-04 11:56:00","10/04/2015",4
"7277","5:56 AM",55,48,"77",29.55,10,"Calm","Calm","-","N/A","","Clear",0,"2015-10-04 12:56:00","10/04/2015",5
"7278","6:56 AM",55,48,"77",29.57,10,"SE","4.6","-","N/A","","Partly Cloudy",140,"2015-10-04 13:56:00","10/04/2015",6
"7279","7:56 AM",55,48,"77",29.59,10,"SE","4.6","-","N/A","","Partly Cloudy",130,"2015-10-04 14:56:00","10/04/2015",7
"7280","8:56 AM",57.9,48.9,"72",29.6,10,"SE","8.1","-","N/A","","Partly Cloudy",140,"2015-10-04 15:56:00","10/04/2015",8
"7281","9:56 AM",62.1,51.1,"67",29.62,10,"East","3.5","-","N/A","","Partly Cloudy",90,"2015-10-04 16:56:00","10/04/2015",9
"7282","10:56 AM",66,53.1,"63",29.62,10,"North","3.5","-","N/A","","Partly Cloudy",10,"2015-10-04 17:56:00","10/04/2015",10
"7283","11:56 AM",69.1,55,"61",29.62,10,"North","4.6","-","N/A","","Partly Cloudy",360,"2015-10-04 18:56:00","10/04/2015",11
"7284","12:56 PM",72,48.9,"44",29.6,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-10-04 19:56:00","10/04/2015",12
"7285","1:40 PM",71.6,53.6,"53",29.6,10,"WNW","13.8","-","N/A","","Partly Cloudy",290,"2015-10-04 20:40:00","10/04/2015",13
"7286","1:56 PM",71.1,52,"51",29.6,10,"WNW","17.3","-","N/A","","Partly Cloudy",300,"2015-10-04 20:56:00","10/04/2015",13
"7287","2:56 PM",72,51.1,"48",29.6,10,"WNW","16.1","-","N/A","","Partly Cloudy",290,"2015-10-04 21:56:00","10/04/2015",14
"7288","3:56 PM",72,48.9,"44",29.62,10,"WNW","15.0","-","N/A","","Partly Cloudy",290,"2015-10-04 22:56:00","10/04/2015",15
"7289","4:56 PM",71.1,46.9,"42",29.62,10,"West","12.7","-","N/A","","Partly Cloudy",270,"2015-10-04 23:56:00","10/04/2015",16
"7290","5:56 PM",69.1,46.9,"45",29.63,10,"WNW","11.5","-","N/A","","Partly Cloudy",290,"2015-10-05 00:56:00","10/05/2015",17
"7291","6:56 PM",64.9,50,"58",29.65,10,"WNW","11.5","-","N/A","","Partly Cloudy",290,"2015-10-05 01:56:00","10/05/2015",18
"7292","7:56 PM",63,51.1,"65",29.66,10,"WNW","12.7","-","N/A","","Partly Cloudy",300,"2015-10-05 02:56:00","10/05/2015",19
"7293","8:56 PM",63,50,"63",29.68,10,"WNW","10.4","-","N/A","","Clear",300,"2015-10-05 03:56:00","10/05/2015",20
"7294","9:56 PM",63,51.1,"65",29.68,10,"WNW","11.5","-","N/A","","Clear",300,"2015-10-05 04:56:00","10/05/2015",21
"7295","10:56 PM",62.1,51.1,"67",29.7,10,"WNW","6.9","-","N/A","","Clear",290,"2015-10-05 05:56:00","10/05/2015",22
"7296","11:56 PM",62.1,48.9,"62",29.71,10,"South","4.6","-","N/A","","Clear",190,"2015-10-05 06:56:00","10/05/2015",23
"7297","12:56 AM",60.1,48,"64",29.71,10,"SSE","3.5","-","N/A","","Clear",160,"2015-10-05 07:56:00","10/05/2015",0
"7298","1:56 AM",61,48,"62",29.72,10,"SSE","6.9","-","N/A","","Clear",160,"2015-10-05 08:56:00","10/05/2015",1
"7299","2:56 AM",62.1,52,"70",29.74,10,"SE","6.9","-","N/A","","Clear",130,"2015-10-05 09:56:00","10/05/2015",2
"7300","3:56 AM",57.9,46,"65",29.75,10,"WNW","3.5","-","N/A","","Clear",300,"2015-10-05 10:56:00","10/05/2015",3
"7301","4:56 AM",57.9,46,"65",29.77,10,"West","8.1","-","N/A","","Clear",280,"2015-10-05 11:56:00","10/05/2015",4
"7302","5:56 AM",60.1,51.1,"72",29.8,10,"WNW","6.9","-","N/A","","Clear",290,"2015-10-05 12:56:00","10/05/2015",5
"7303","6:56 AM",61,51.1,"70",29.82,10,"NW","3.5","-","N/A","","Partly Cloudy",310,"2015-10-05 13:56:00","10/05/2015",6
"7304","7:56 AM",63,54,"72",29.83,10,"NNE","3.5","-","N/A","","Partly Cloudy",30,"2015-10-05 14:56:00","10/05/2015",7
"7305","8:56 AM",64,51.1,"63",29.85,10,"SE","9.2","-","N/A","","Clear",130,"2015-10-05 15:56:00","10/05/2015",8
"7306","9:56 AM",64.9,55,"70",29.86,10,"East","8.1","-","N/A","","Partly Cloudy",90,"2015-10-05 16:56:00","10/05/2015",9
"7307","10:56 AM",66,55.9,"70",29.88,10,"ENE","8.1","-","N/A","","Partly Cloudy",70,"2015-10-05 17:56:00","10/05/2015",10
"7308","11:56 AM",66.9,55.9,"68",29.88,10,"ENE","8.1","-","N/A","","Partly Cloudy",60,"2015-10-05 18:56:00","10/05/2015",11
"7309","12:56 PM",68,55.9,"65",29.88,10,"NE","8.1","-","N/A","","Partly Cloudy",50,"2015-10-05 19:56:00","10/05/2015",12
"7310","1:56 PM",70,57,"63",29.86,10,"NE","6.9","-","N/A","","Partly Cloudy",50,"2015-10-05 20:56:00","10/05/2015",13
"7311","2:56 PM",71.1,57.9,"63",29.87,10,"NE","3.5","-","N/A","","Partly Cloudy",50,"2015-10-05 21:56:00","10/05/2015",14
"7312","3:56 PM",73,53.1,"49",29.87,10,"South","16.1","-","N/A","","Partly Cloudy",190,"2015-10-05 22:56:00","10/05/2015",15
"7313","4:56 PM",72,54,"53",29.87,10,"South","13.8","-","N/A","","Clear",190,"2015-10-05 23:56:00","10/05/2015",16
"7314","5:56 PM",69.1,55,"61",29.88,10,"SSW","13.8","-","N/A","","Clear",210,"2015-10-06 00:56:00","10/06/2015",17
"7315","6:56 PM",68,54,"61",29.9,10,"SW","4.6","-","N/A","","Clear",230,"2015-10-06 01:56:00","10/06/2015",18
"7316","7:56 PM",66.9,54,"63",29.93,10,"SSW","4.6","-","N/A","","Clear",210,"2015-10-06 02:56:00","10/06/2015",19
"7317","8:56 PM",66,55,"68",29.94,10,"SW","3.5","-","N/A","","Clear",220,"2015-10-06 03:56:00","10/06/2015",20
"7318","9:56 PM",64.9,55.9,"73",29.97,10,"WNW","3.5","-","N/A","","Clear",300,"2015-10-06 04:56:00","10/06/2015",21
"7319","10:56 PM",64.9,55.9,"73",29.98,10,"WSW","4.6","-","N/A","","Clear",240,"2015-10-06 05:56:00","10/06/2015",22
"7320","11:56 PM",64,55.9,"75",29.99,10,"SW","4.6","-","N/A","","Clear",230,"2015-10-06 06:56:00","10/06/2015",23
"7321","12:56 AM",62.1,55,"78",30,10,"WNW","4.6","-","N/A","","Clear",290,"2015-10-06 07:56:00","10/06/2015",0
"7322","1:56 AM",63,55.9,"78",29.99,10,"South","4.6","-","N/A","","Clear",190,"2015-10-06 08:56:00","10/06/2015",1
"7323","2:56 AM",63,55,"75",30,10,"South","6.9","-","N/A","","Clear",170,"2015-10-06 09:56:00","10/06/2015",2
"7324","3:56 AM",62.1,55,"78",30,10,"SE","6.9","-","N/A","","Clear",140,"2015-10-06 10:56:00","10/06/2015",3
"7325","4:56 AM",60.1,54,"80",30.02,10,"WNW","3.5","-","N/A","","Partly Cloudy",290,"2015-10-06 11:56:00","10/06/2015",4
"7326","5:56 AM",61,55,"81",30.05,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-10-06 12:56:00","10/06/2015",5
"7327","6:56 AM",60.1,54,"80",30.07,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-10-06 13:56:00","10/06/2015",6
"7328","7:56 AM",63,55.9,"78",30.09,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-10-06 14:56:00","10/06/2015",7
"7329","8:56 AM",64.9,57,"75",30.1,10,"NNW","4.6","-","N/A","","Partly Cloudy",330,"2015-10-06 15:56:00","10/06/2015",8
"7330","9:56 AM",66.9,55.9,"68",30.12,10,"North","3.5","-","N/A","","Scattered Clouds",10,"2015-10-06 16:56:00","10/06/2015",9
"7331","10:56 AM",68,57.9,"70",30.13,10,"ENE","5.8","-","N/A","","Partly Cloudy",60,"2015-10-06 17:56:00","10/06/2015",10
"7332","11:56 AM",69.1,57.9,"68",30.12,10,"NE","5.8","-","N/A","","Partly Cloudy",40,"2015-10-06 18:56:00","10/06/2015",11
"7333","12:56 PM",69.1,57,"65",30.11,10,"NE","6.9","-","N/A","","Partly Cloudy",40,"2015-10-06 19:56:00","10/06/2015",12
"7334","1:56 PM",71.1,57.9,"63",30.09,10,"North","8.1","-","N/A","","Partly Cloudy",10,"2015-10-06 20:56:00","10/06/2015",13
"7335","2:56 PM",73,55.9,"55",30.07,10,"WNW","19.6","-","N/A","","Partly Cloudy",290,"2015-10-06 21:56:00","10/06/2015",14
